6703805;JERIMUM;1;CRU(A);1;Pumpkin, cooked from fresh, no fat or salt added;20;0,72;0,07;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;0,2;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,8;4,7;-;0,04;0,01;-;-;-;-;3,3;-
6703805;JERIMUM;2;COZIDO(A);1;Pumpkin, cooked from fresh, no fat or salt added;20;0,72;0,07;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;0,2;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,8;4,7;-;0,04;0,01;-;-;-;-;3,3;-
6703901;ABOBORA;1;CRU(A);1;Pumpkin, cooked from fresh, no fat or salt added;20;0,72;0,07;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;0,2;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,8;4,7;-;0,04;0,01;-;-;-;-;3,3;-
6703901;ABOBORA;2;COZIDO(A);1;Pumpkin, cooked from fresh, no fat or salt added;20;0,72;0,07;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;0,2;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,8;4,7;-;0,04;0,01;-;-;-;-;3,3;-
6703901;ABOBORA;4;ASSADO(A);1;Pumpkin, cooked from fresh, microwaved or steamed or baked, no fat or salt added;20;0,72;0,07;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;0,2;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,8;4,7;-;0,04;0,01;-;-;-;-;3,3;-
6703901;ABOBORA;5;FRITO(A);1;Pumpkin, cooked from fresh, fried or sauteed, fat used, no salt added;36,39;0,72;1,92;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;1,05;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,97;4,7;-;0,3;0,44;1,08;0,95;0,13;-;3,3;-
6703901;ABOBORA;7;REFOGADO(A);1;Pumpkin, cooked from fresh, fat used, no salt added;36,39;0,72;1,92;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;1,05;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,97;4,7;-;0,3;0,44;1,08;0,95;0,13;-;3,3;-
6703901;ABOBORA;8;MOLHO VERMELHO;1;Pumpkin, cooked from fresh, no fat or salt added (80g) + Sauce, tomato, regular (20g);20,8;0,84;0,09;5;1,18;14,6;10,4;0,09;29,2;0,66;105,6;154;250,2;0,1;0,22;0,2;-;203,15;0,03;0,08;0,53;0,68;0,06;-;9,4;-;0,92;5,16;-;0,04;0,01;0,02;0,02;0;-;3,49;-
6703901;ABOBORA;13;ENSOPADO;1;Pumpkin, cooked from fresh, fat used, no salt added;36,39;0,72;1,92;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;1,05;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,97;4,7;-;0,3;0,44;1,08;0,95;0,13;-;3,3;-
6703901;ABOBORA;15;SOPA;1;Soup, vegetable, plain (vegatarian), prepared from recipe;31,44;0,95;0,12;7,01;0,71;8,56;6,35;0,07;15,76;0,29;310,43;-;88,32;0,04;0,12;1,34;-;33,48;0,03;0,03;0,51;0,67;0,04;0,02;9,28;-;0,2;2,1;-;0,04;0,03;0,03;0,03;0,01;0;3,28;2,52
6703901;ABOBORA;99;NAO SE APLICA;1;Pumpkin, cooked from fresh, no fat or salt added;20;0,72;0,07;4,9;1,1;15;9;0,09;30;0,57;1;154;230;0,09;0,23;0,2;-;249,58;0,03;0,08;0,41;0,56;0,04;-;9;-;0,8;4,7;-;0,04;0,01;-;-;-;-;3,3;-
6704001;PEPINO;99;NAO SE APLICA;1;Cucumber, raw, with peel;15;0,65;0,11;3,63;1,14;16;13;0,08;24;0,28;2;-;147;0,04;0,2;0,3;-;5,29;0,03;0,03;0,1;0,18;0,04;-;7;-;0,03;2,8;-;0,04;0,01;0,03;0,03;0,01;-;1,67;-
6704101;CHUCHU;1;CRU(A);1;Chayote - cooked, no fat or salt added;24;0,62;0,48;5,09;2,8;13;12;0,17;29;0,22;1;236;173;0,11;0,31;0,3;-;-;0,03;0,04;0,42;0,55;0,12;-;18;-;0,12;8;-;0,09;-;-;-;-;-;1,97;-
6704101;CHUCHU;2;COZIDO(A);1;Chayote - cooked, no fat or salt added;24;0,62;0,48;5,09;2,8;13;12;0,17;29;0,22;1;236;173;0,11;0,31;0,3;-;-;0,03;0,04;0,42;0,55;0,12;-;18;-;0,12;8;-;0,09;-;-;-;-;-;1,97;-
6704101;CHUCHU;4;ASSADO(A);1;Chayote - cooked, microwaved or steamed or baked, no fat or salt added;24;0,76;0,42;5,15;2,54;13;12,8;0,17;28,4;0,38;105,6;236;204,6;0,11;0,29;0,28;-;-;0,03;0,05;0,53;0,55;0,11;-;18;-;0,38;7,8;-;0,07;0,01;0,01;0,01;-;-;1,97;-
6704101;CHUCHU;7;REFOGADO(A);1;Chayote - cooked, fat used, no salt added;49,09;0,62;3,32;5,09;2,8;13;12;0,17;29;0,22;1;236;173;0,11;0,31;1,6;-;-;0,03;0,04;0,42;0,55;0,12;-;18;-;0,38;8;-;0,49;0,66;1,64;1,45;0,19;-;1,97;-
6704101;CHUCHU;8;MOLHO VERMELHO;1;Chayote - cooked, no fat or salt added (80g) + Sauce, tomato, regular (20g);24;0,76;0,42;5,15;2,54;13;12,8;0,16;28,4;0,38;105,6;236;204,6;0,11;0,29;0,28;-;3,48;0,03;0,05;0,53;0,67;0,11;-;16,6;-;0,38;7,8;-;0,07;0,01;0,02;0,01;0;-;2,43;-
6704101;CHUCHU;10;AO ALHO E OLEO;1;Chayote - cooked, fried or sauteed, fat used, no sat added;49,09;0,62;3,32;5,09;2,8;13;12;0,17;29;0,22;1;236;173;0,11;0,31;1,6;-;-;0,03;0,04;0,42;0,55;0,12;-;18;-;0,38;8;-;0,49;0,66;1,64;1,45;0,19;-;1,97;-
6704101;CHUCHU;12;AO VINAGRETE;1;Chayote - cooked, no fat or salt added;24;0,62;0,48;5,09;2,8;13;12;0,17;29;0,22;1;236;173;0,11;0,31;0,3;-;-;0,03;0,04;0,42;0,55;0,12;-;18;-;0,12;8;-;0,09;-;-;-;-;-;1,97;-
6704101;CHUCHU;13;ENSOPADO;1;Chayote - cooked, fat used, no salt added;49,09;0,62;3,32;5,09;2,8;13;12;0,17;29;0,22;1;236;173;0,11;0,31;1,6;-;-;0,03;0,04;0,42;0,55;0,12;-;18;-;0,38;8;-;0,49;0,66;1,64;1,45;0,19;-;1,97;-
6704101;CHUCHU;15;SOPA;1;Soup, vegetable, plain (vegatarian), prepared from recipe;31,44;0,95;0,12;7,01;0,71;8,56;6,35;0,07;15,76;0,29;310,43;-;88,32;0,04;0,12;1,34;-;33,48;0,03;0,03;0,51;0,67;0,04;0,02;9,28;-;0,2;2,1;-;0,04;0,03;0,03;0,03;0,01;0;3,28;2,52
6704201;JILO;1;CRU(A);1;Okra, cooked from fresh, stewed or boiled, no fat or salt added;22;1,87;0,21;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;0,4;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,27;16,3;-;0,05;0,03;0,05;0,05;0;-;2,26;-
6704201;JILO;2;COZIDO(A);1;Okra, cooked from fresh, stewed or boiled, no fat or salt added;22;1,87;0,21;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;0,4;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,27;16,3;-;0,05;0,03;0,05;0,05;0;-;2,26;-
6704201;JILO;4;ASSADO(A);1;Okra, cooked from fresh, stewed or boiled, no fat or salt added;22;1,87;0,21;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;0,4;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,27;16,3;-;0,05;0,03;0,05;0,05;0;-;2,26;-
6704201;JILO;5;FRITO(A);1;Okra, cooked from fresh, fried, no salt added;47,09;1,87;3,05;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;1,7;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,5;16,3;-;0,49;0,68;1,69;1,49;0,19;0,02;2,26;-
6704201;JILO;7;REFOGADO(A);1;Okra, cooked from fresh, stir fried, fat used, no salt added;47,09;1,87;3,05;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;1,7;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,5;16,3;-;0,49;0,68;1,69;1,49;0,19;0,02;2,26;-
6704201;JILO;11;COM MANTEIGA/OLEO;1;Okra, cooked from fresh, stir fried, butter, regular, salted;43,19;1,9;2,61;4,51;2,5;77,71;36,06;0,29;32,71;0,28;23,03;236;135,71;0,09;0,43;0,43;19,83;34,39;0,13;0,06;0,87;1,15;0,19;0,01;46,09;0,04;0,34;16,3;6,36;1,56;0,65;0,14;0,13;0,01;0,1;2,26;-
6704201;JILO;13;ENSOPADO;1;Okra, cooked from fresh, stir fried, fat used, no salt added;47,09;1,87;3,05;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;1,7;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,5;16,3;-;0,49;0,68;1,69;1,49;0,19;0,02;2,26;-
6704201;JILO;99;NAO SE APLICA;1;Okra, cooked from fresh, stewed or boiled, no fat or salt added;22;1,87;0,21;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;0,4;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,27;16,3;-;0,05;0,03;0,05;0,05;0;-;2,26;-
6704301;MAXIXE;1;CRU(A);2;Maxixe, cru;14;1,4;0,1;2,7;2,2;21;10;0,07;25;0,4;11;-;328;0,02;0,2;-;-;3;0,06;0,02;-;-;0,04;-;-;-;-;9,6;-;-;-;-;-;-;-;-;-
6704301;MAXIXE;2;COZIDO(A);1;Vegetables, winter melon (waxgourd or Chinese preserving melon), boiled, no fat or salt added;14;0,4;0,2;3,04;1;18;10;0,06;17;0,38;107;212;5;0,02;0,59;0,2;-;-;0,03;-;0,38;0,42;0,03;-;4;-;0,39;10,5;-;0,02;0,04;0,09;0,09;-;-;1,18;-
6704301;MAXIXE;7;REFOGADO(A);1;Vegetables, winter melon (waxgourd or Chinese preserving melon), boiled, fat used, no salt added;36,94;0,4;2,8;3,04;1;18;10;0,06;17;0,38;107;212;5;0,02;0,59;1,39;-;-;0,03;-;0,38;0,42;0,03;-;4;-;0,63;10,5;-;0,39;0,64;1,59;1,41;0,18;-;1,18;-
6704301;MAXIXE;13;ENSOPADO;1;Vegetables, winter melon (waxgourd or Chinese preserving melon), boiled, fat used, no salt added;36,94;0,4;2,8;3,04;1;18;10;0,06;17;0,38;107;212;5;0,02;0,59;1,39;-;-;0,03;-;0,38;0,42;0,03;-;4;-;0,63;10,5;-;0,39;0,64;1,59;1,41;0,18;-;1,18;-
6704306;PEPININHO (MAXIXE);2;COZIDO(A);1;Vegetables, winter melon (waxgourd or Chinese preserving melon), boiled, no fat or salt added;14;0,4;0,2;3,04;1;18;10;0,06;17;0,38;107;212;5;0,02;0,59;0,2;-;-;0,03;-;0,38;0,42;0,03;-;4;-;0,39;10,5;-;0,02;0,04;0,09;0,09;-;-;1,18;-
6704306;PEPININHO (MAXIXE);12;AO VINAGRETE;1;Vegetables, winter melon (waxgourd or Chinese preserving melon), boiled, no fat or salt added;14;0,4;0,2;3,04;1;18;10;0,06;17;0,38;107;212;5;0,02;0,59;0,2;-;-;0,03;-;0,38;0,42;0,03;-;4;-;0,39;10,5;-;0,02;0,04;0,09;0,09;-;-;1,18;-
6704401;PALMITO IN NATURA;1;CRU(A);1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704401;PALMITO IN NATURA;2;COZIDO(A);1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704401;PALMITO IN NATURA;7;REFOGADO(A);1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704401;PALMITO IN NATURA;13;ENSOPADO;1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704409;GUARIROBA (PALMITO IN NATURA);2;COZIDO(A);1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704409;GUARIROBA (PALMITO IN NATURA);7;REFOGADO(A);1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704409;GUARIROBA (PALMITO IN NATURA);8;MOLHO VERMELHO;1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704410;GUEIROBA (PALMITO IN NATURA);2;COZIDO(A);1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704410;GUEIROBA (PALMITO IN NATURA);7;REFOGADO(A);1;Vegetables, hearts of palm - canned;28;2,52;0,62;4,62;2,4;58;38;1,39;65;3,13;426;-;177;0,13;1,15;0,7;-;-;0,01;0,06;0,44;0,82;0,02;-;39;-;0,5;7,9;-;0,13;0,1;0,2;0,18;0,02;-;-;-
6704501;PIMENTAO;99;NAO SE APLICA;1;Green pepper - sweet, raw;20;0,86;0,17;4,64;1,7;10;10;0,12;20;0,34;3;-;175;0,07;0,13;-;-;18,5;0,06;0,03;0,48;0,68;0,22;-;10;-;0,08;80,4;-;0,06;0,01;0,06;0,05;0,01;-;2,39;-
6705001;QUIABO;1;CRU(A);1;Okra, cooked from fresh, stewed or boiled, no fat or salt added;22;1,87;0,21;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;0,4;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,27;16,3;-;0,05;0,03;0,05;0,05;0;-;2,26;-
6705001;QUIABO ;2;COZIDO(A);1;Okra, cooked from fresh, stewed or boiled, no fat or salt added;22;1,87;0,21;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;0,4;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,27;16,3;-;0,05;0,03;0,05;0,05;0;-;2,26;-
6705001;QUIABO ;5;FRITO(A);1;Okra, cooked from fresh, fried, no salt added;47,09;1,87;3,05;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;1,7;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,5;16,3;-;0,49;0,68;1,69;1,49;0,19;0,02;2,26;-
6705001;QUIABO ;6;EMPANADO(A)/A MILANESA;1;Okra, cooked from fresh, fried, no salt added;47,09;1,87;3,05;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;1,7;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,5;16,3;-;0,49;0,68;1,69;1,49;0,19;0,02;2,26;-
6705001;QUIABO ;7;REFOGADO(A);1;Okra, cooked from fresh, stir fried, fat used, no salt added;47,09;1,87;3,05;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;1,7;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,5;16,3;-;0,49;0,68;1,69;1,49;0,19;0,02;2,26;-
6705001;QUIABO ;13;ENSOPADO;1;Okra, cooked from fresh, stir fried, fat used, no salt added;47,09;1,87;3,05;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;1,7;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,5;16,3;-;0,49;0,68;1,69;1,49;0,19;0,02;2,26;-
6705001;QUIABO ;99;NAO SE APLICA;1;Okra, cooked from fresh, stewed or boiled, no fat or salt added;22;1,87;0,21;4,51;2,5;77;36;0,29;32;0,28;6;236;135;0,09;0,43;0,4;-;14,17;0,13;0,06;0,87;1,14;0,19;-;46;-;0,27;16,3;-;0,05;0,03;0,05;0,05;0;-;2,26;-
6705101;TOMATE;99;NAO SE APLICA;1;Tomato, raw;18;0,88;0,2;3,92;1,2;10;11;0,11;24;0,27;5;-;237;0,06;0,17;-;-;41,63;0,04;0,02;0,59;0,69;0,08;-;15;-;0,54;12,7;-;0,03;0,03;0,08;0,08;-;-;2,62;-
6705201;VAGEM;1;CRU(A);1;Green or string beans, cooked from fresh, no fat or salted added;35;1,89;0,28;7,88;3,2;44;18;0,29;29;0,65;1;302;146;0,06;0,25;0,2;-;35;0,07;0,1;0,61;0,95;0,06;-;33;-;0,45;9,7;-;0,06;0,01;0,15;0,06;0,09;-;2,3;-
6705201;VAGEM;2;COZIDO(A);1;Green or string beans, cooked from fresh, no fat or salted added;35;1,89;0,28;7,88;3,2;44;18;0,29;29;0,65;1;302;146;0,06;0,25;0,2;-;35;0,07;0,1;0,61;0,95;0,06;-;33;-;0,45;9,7;-;0,06;0,01;0,15;0,06;0,09;-;2,3;-
6705201;VAGEM;7;REFOGADO(A);1;Green or string beans, cooked from fresh, boiled, fat used, no salt added;67,12;1,89;3,91;7,88;3,2;44;18;0,29;29;0,65;1;302;146;0,06;0,25;1,87;-;35;0,07;0,1;0,61;0,95;0,06;-;33;-;0,75;9,7;-;0,63;0,84;2,24;1,91;0,34;0,02;2,3;-
6705201;VAGEM;11;COM MANTEIGA/OLEO;1;Green or string beans, cooked from fresh, boiled, fat used, no salt added;67,12;1,89;3,91;7,88;3,2;44;18;0,29;29;0,65;1;302;146;0,06;0,25;1,87;-;35;0,07;0,1;0,61;0,95;0,06;-;33;-;0,75;9,7;-;0,63;0,84;2,24;1,91;0,34;0,02;2,3;-
6705201;VAGEM;13;ENSOPADO;1;Green or string beans, cooked from fresh, boiled, fat used, no salt added;67,12;1,89;3,91;7,88;3,2;44;18;0,29;29;0,65;1;302;146;0,06;0,25;1,87;-;35;0,07;0,1;0,61;0,95;0,06;-;33;-;0,75;9,7;-;0,63;0,84;2,24;1,91;0,34;0,02;2,3;-
6705201;VAGEM;99;NAO SE APLICA;1;Green or string beans, cooked from fresh, boiled, no fat or salt added;35;1,89;0,28;7,88;3,2;44;18;0,29;29;0,65;1;302;146;0,06;0,25;0,2;-;35;0,07;0,1;0,61;0,95;0,06;-;33;-;0,45;9,7;-;0,06;0,01;0,15;0,06;0,09;-;2,3;-
6705301;COGUMELO IN NATURA;99;NAO SE APLICA;1;Mushrooms, cooked from fresh, no fat or salt added;28;2,17;0,47;5,29;2,2;6;12;0,12;87;1,74;2;-;356;0,5;0,87;11,9;-;-;0,07;0,3;4,46;4,86;0,1;-;18;0,53;0,01;4;-;0,05;0,01;0,19;0,19;0;-;0,3;-
6705401;BERINJELA;1;CRU(A);1;Eggplant, raw;32,9;0,78;0,22;8,21;2,35;5,64;10,34;0,11;14,1;0,24;0,94;381;115,62;0,06;0,11;0,09;-;1,72;0,07;0,02;0,56;0,69;0,08;-;13,16;-;0,39;1,22;-;0,04;0,02;0,09;0,07;0,01;-;3,67;-
6705401;BERINJELA;2;COZIDO(A);1;Eggplant, cooked, no fat or salt added;35;0,83;0,23;8,73;2,5;6;11;0,11;15;0,25;1;381;123;0,06;0,12;0,1;-;1,83;0,08;0,02;0,6;0,73;0,09;-;14;-;0,41;1,3;-;0,04;0,02;0,09;0,08;0,02;-;3,9;-
6705401;BERINJELA;4;ASSADO(A);1;Eggplant, cooked, no fat or salt added;35;0,83;0,23;8,73;2,5;6;11;0,11;15;0,25;1;381;123;0,06;0,12;0,1;-;1,83;0,08;0,02;0,6;0,73;0,09;-;14;-;0,41;1,3;-;0,04;0,02;0,09;0,08;0,02;-;3,9;-
6705401;BERINJELA;5;FRITO(A);1;Eggplant, cooked, fried or sauteed, fat used, no salt added;75,55;0,83;4,82;8,73;2,5;6;11;0,11;15;0,25;1;381;123;0,06;0,12;2,2;-;1,83;0,08;0,02;0,6;0,73;0,09;-;14;-;0,83;1,3;-;0,7;1,09;2,75;2,42;0,33;-;3,9;-
6705401;BERINJELA;6;EMPANADO(A)/A MILANESA;1;Eggplant, fried or sauteed, batter dipped or breaded, fat used, no salt added;164,87;3,69;10,18;15,86;2,71;14,81;14,26;0,18;50,82;0,86;19,95;381;148,42;0,07;0,34;11,76;25,45;27,43;0,16;0,14;1,15;1,87;0,11;0,17;39,55;0,19;1,32;1,26;64,24;1,74;2,57;5,12;4,5;0,58;-;3,99;-
6705401;BERINJELA;7;REFOGADO(A);1;Eggplant, cooked, fat used, no salt added;75,55;0,83;4,82;8,73;2,5;6;11;0,11;15;0,25;1;381;123;0,06;0,12;2,2;-;1,83;0,08;0,02;0,6;0,73;0,09;-;14;-;0,83;1,3;-;0,7;1,09;2,75;2,42;0,33;-;3,9;-
6705401;BERINJELA ;12;AO VINAGRETE;1;Eggplant, cooked, no fat or salt added;35;0,83;0,23;8,73;2,5;6;11;0,11;15;0,25;1;381;123;0,06;0,12;0,1;-;1,83;0,08;0,02;0,6;0,73;0,09;-;14;-;0,41;1,3;-;0,04;0,02;0,09;0,08;0,02;-;3,9;-
6705401;BERINJELA;13;ENSOPADO;1;Eggplant, cooked, fat used, no salt added;75,55;0,83;4,82;8,73;2,5;6;11;0,11;15;0,25;1;381;123;0,06;0,12;2,2;-;1,83;0,08;0,02;0,6;0,73;0,09;-;14;-;0,83;1,3;-;0,7;1,09;2,75;2,42;0,33;-;3,9;-
6705401;BERINJELA;99;NAO SE APLICA;1;Eggplant, cooked, no fat or salt added;35;0,83;0,23;8,73;2,5;6;11;0,11;15;0,25;1;381;123;0,06;0,12;0,1;-;1,83;0,08;0,02;0,6;0,73;0,09;-;14;-;0,41;1,3;-;0,04;0,02;0,09;0,08;0,02;-;3,9;-
6705501;ERVILHA EM VAGEM;2;COZIDO(A);1;Snow peas or edible pea pods, cooked from fresh, no fat or salt added;67,09;3,27;3,07;7,05;2,8;42,15;26,01;0,17;55;1,97;239,78;236;240,05;0,08;0,37;2;-;51,5;0,13;0,08;0,54;1,07;0,14;-;29;-;0,62;47,9;-;0,49;0,67;1,74;1,53;0,21;0,02;3,4;-
6705501;ERVILHA EM VAGEM;7;REFOGADO(A);1;Snow peas or edible pea pods, cooked from fresh, no fat or salt added;67,09;3,27;3,07;7,05;2,8;42;26;0,17;55;1,97;4;236;240;0,08;0,37;2;-;51,5;0,13;0,08;0,54;1,07;0,14;-;29;-;0,62;47,9;-;0,49;0,67;1,74;1,53;0,21;0,02;3,4;-
6705701;CEBOLA;1;CRU(A);1;Onion, white, yellow or red, raw;40;1,1;0,1;9,34;1,93;23;10;0,13;29;0,21;4;-;146;0,04;0,17;0,5;-;0,08;0,05;0,03;0,12;0,35;0,12;-;19;-;0,02;7,4;-;0,04;0,01;0,02;0,01;-;-;4,26;-
6705701;CEBOLA;2;COZIDO(A);1;Onion, white, yellow or red, cooked, no fat or salt added;44;1,36;0,19;10,15;1,4;22;11;0,15;35;0,24;3;180;166;0,07;0,21;0,6;-;0,08;0,04;0,02;0,17;0,5;0,13;-;15;-;0,01;5,2;-;0,03;0,03;0,07;0,07;0;-;4,73;-
6705701;CEBOLA;3;GRELHADO(A)/BRASA/CHURRASCO;1;Onion, white, yellow or red, cooked, no fat or salt added;44;1,36;0,19;10,15;1,4;22;11;0,15;35;0,24;3;180;166;0,07;0,21;0,6;-;0,08;0,04;0,02;0,17;0,5;0,13;-;15;-;0,01;5,2;-;0,03;0,03;0,07;0,07;0;-;4,73;-
6705701;CEBOLA;4;ASSADO(A);1;Onion, white, yellow or red, cooked, no fat or salt added;44;1,36;0,19;10,15;1,4;22;11;0,15;35;0,24;3;180;166;0,07;0,21;0,6;-;0,08;0,04;0,02;0,17;0,5;0,13;-;15;-;0,01;5,2;-;0,03;0,03;0,07;0,07;0;-;4,73;-
6705701;CEBOLA;5;FRITO(A);1;Onion, white, yellow or red, fried or sauteed, no salt added;63,12;1,36;2,35;10,15;1,4;22;11;0,15;35;0,24;3;180;166;0,07;0,21;1,59;-;0,08;0,04;0,02;0,17;0,5;0,13;-;15;-;0,19;5,2;-;0,37;0,52;1,32;1,17;0,15;0,01;4,73;-
6705701;CEBOLA;7;REFOGADO(A);1;Onion, white, yellow or red, boiled, fat used, no salt added;63,12;1,36;2,35;10,15;1,4;22;11;0,15;35;0,24;3;180;166;0,07;0,21;1,59;-;0,08;0,04;0,02;0,17;0,5;0,13;-;15;-;0,19;5,2;-;0,37;0,52;1,32;1,17;0,15;0,01;4,73;-
6705701;CEBOLA;8;MOLHO VERMELHO;1;Onion, white, yellow or red, cooked, no fat or salt added (80g) + sauce, tomato, regular (20g);40;1,35;0,19;9,2;1,42;20,2;12;0,14;33,2;0,4;107,2;180;199;0,08;0,21;0,52;-;3,55;0,04;0,03;0,33;0,63;0,12;-;14,2;-;0,29;5,56;-;0,03;0,03;0,07;0,07;0;-;4,63;-
6705701;CEBOLA;11;COM MANTEIGA/OLEO;1;Onion, white, yellow or red, stir fried, butter, regular, no salt added;60,15;1,38;2,02;10,15;1,4;22,54;11,05;0,15;35,54;0,24;15,97;180;166,54;0,07;0,21;0,62;15,11;15,49;0,04;0,02;0,17;0,5;0,13;0;15,07;0,03;0,06;5,2;4,84;1,19;0,5;0,14;0,13;0,01;0,07;4,73;-
6705701;CEBOLA;12;AO VINAGRETE;1;Onion, white, yellow or red, raw;40;1,1;0,1;9,34;1,93;23;10;0,13;29;0,21;4;-;146;0,04;0,17;0,5;-;0,08;0,05;0,03;0,12;0,35;0,12;-;19;-;0,02;7,4;-;0,04;0,01;0,02;0,01;-;-;4,26;-
6705701;CEBOLA;99;NAO SE APLICA;1;Onion, white, yellow or red, raw;40;1,1;0,1;9,34;1,93;23;10;0,13;29;0,21;4;-;146;0,04;0,17;0,5;-;0,08;0,05;0,03;0,12;0,35;0,12;-;19;-;0,02;7,4;-;0,04;0,01;0,02;0,01;-;-;4,26;-
6705801;CATALONHA;7;REFOGADO(A);1;Chard, cooked, fat used, no salt added;42,94;1,88;2,68;4,13;2,1;58;86;0,33;33;2,26;179;-;549;0,16;0,33;2,09;-;306,21;0,03;0,09;0,36;0,66;0,09;-;9;-;2,13;18;-;0,39;0,62;1,53;1,35;0,18;-;0,4;-
